Case ID_Prev0,Activity_Prev0,Resource_Prev0,Complete Timestamp_Prev0,(case) IDofConceptCase_Prev0,(case) Includes_subCases_Prev0,(case) Responsible_actor_Prev0,(case) SUMleges_Prev0,(case) caseProcedure_Prev0,(case) caseStatus_Prev0,(case) case_type_Prev0,(case) landRegisterID_Prev0,(case) last_phase_Prev0,(case) parts_Prev0,(case) requestComplete_Prev0,(case) termName_Prev0,action_code_Prev0,activityNameEN_Prev0,activityNameNL_Prev0,concept:name_Prev0,dateFinished_Prev0,dateStop_Prev0,dueDate_Prev0,lifecycle:transition_Prev0,monitoringResource_Prev0,planned_Prev0,question_Prev0,Case ID,Activity,Resource,Complete Timestamp,(case) IDofConceptCase,(case) Includes_subCases,(case) Responsible_actor,(case) SUMleges,(case) caseProcedure,(case) caseStatus,(case) case_type,(case) landRegisterID,(case) last_phase,(case) parts,(case) requestComplete,(case) termName,action_code,activityNameEN,activityNameNL,concept:name,dateFinished,dateStop,dueDate,lifecycle:transition,monitoringResource,planned,question
276,232,7,13930,186,1,6,613,2,0,0,140,16,83,1,11,232,138,78,232,3069,2,3340,0,14,2243,411,276,233,7,13931,186,1,6,613,2,0,0,140,16,83,1,11,233,66,71,233,3069,2,3340,0,14,3970,409
784,139,7,19714,493,0,6,363,2,0,0,140,6,4,1,13,139,95,186,139,2212,2,3340,0,4,15691,409,784,141,7,19715,493,0,6,363,2,0,0,140,6,4,1,13,141,95,186,141,2212,2,3340,0,12,38879,409
950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,25,16,8694,810,0,9,253,2,1,0,140,6,4,1,1,25,200,229,25,658,2,2452,0,19,20078,409
623,138,14,8249,376,0,6,197,2,0,0,140,23,83,1,1,138,272,32,138,521,2,3340,0,17,11919,409,623,139,14,8249,376,0,6,197,2,0,0,140,23,83,1,1,139,95,186,139,521,2,3340,0,17,11920,409
20,68,10,3969,15,2,1,571,2,0,0,74,18,4,0,10,68,219,82,68,2973,2,3340,0,2,34998,411,20,74,2,4625,15,2,1,571,2,0,0,74,18,4,0,10,74,48,106,74,3380,2,3340,0,2,35000,411
1005,88,7,17779,810,0,9,39,2,1,0,140,6,4,1,1,88,149,126,88,1880,2,3340,0,4,23453,409,1005,89,7,17779,810,0,9,39,2,1,0,140,6,4,1,1,89,123,282,89,1880,2,3340,0,4,23454,411
797,81,5,20770,504,0,6,98,2,0,0,140,6,4,1,1,81,180,219,81,2398,2,3340,0,2,38879,411,797,87,5,20772,504,0,6,98,2,0,0,140,6,4,1,1,87,17,161,87,2399,2,3340,0,2,16016,409
236,113,14,3468,810,0,6,491,2,0,0,140,23,10,1,13,113,163,142,113,3171,2,3340,0,12,38879,409,236,115,15,6685,810,0,6,491,2,0,0,140,23,10,1,13,115,18,267,115,3736,2,3340,0,18,10400,411
673,19,18,10948,409,0,6,37,1,0,0,140,8,66,0,13,19,236,138,19,915,2,3340,0,21,20894,409,673,25,12,9864,409,0,6,37,1,0,0,140,8,66,0,13,25,200,229,25,497,2,1814,0,14,11813,409
55,88,16,2642,35,2,16,435,2,1,0,102,6,72,1,1,88,149,126,88,3038,2,3340,0,19,35228,409,55,89,16,2642,35,2,16,435,2,1,0,102,6,72,1,1,89,123,282,89,3038,2,3340,0,19,35228,411
1056,140,12,21475,810,0,6,194,2,0,0,140,24,52,1,13,140,241,174,140,2499,2,3340,0,8,24954,409,1056,141,12,21323,810,0,6,194,2,0,0,140,24,52,1,13,141,95,186,141,2499,2,3340,0,8,24955,409
306,118,5,12262,209,0,9,91,2,1,0,140,23,4,1,1,118,120,154,118,1091,2,3340,0,19,3298,409,306,119,14,14979,209,0,9,91,2,1,0,140,23,4,1,1,119,195,242,119,1170,2,3340,0,19,3299,409
372,8,9,21174,810,0,6,460,1,0,0,140,7,65,1,13,8,9,61,8,2285,2,3340,0,11,21042,411,372,17,9,21174,810,0,6,460,1,0,0,140,7,65,1,13,17,24,73,17,2285,2,3340,0,11,24459,411
1165,135,14,23102,784,2,6,223,1,0,0,140,6,78,1,1,135,198,235,135,2585,2,3340,0,19,34106,400,1165,137,14,23102,784,2,6,223,1,0,0,140,6,78,1,1,137,52,41,137,2585,2,3340,0,19,34109,417
974,29,16,11475,641,0,9,306,2,1,0,81,6,13,0,1,29,214,272,29,999,2,3340,0,4,21091,409,974,30,16,11475,641,0,9,306,2,1,0,81,6,13,0,1,30,91,193,30,999,2,3340,0,4,21092,409
170,250,14,8711,129,2,6,613,2,0,0,24,12,4,0,12,250,41,85,250,597,2,3340,0,2,38573,411,170,253,14,8711,129,2,6,613,2,0,0,24,12,4,0,12,253,154,122,253,597,2,3340,0,2,38574,409
1105,47,12,4325,810,0,6,267,2,0,0,140,6,0,1,1,47,47,109,47,3326,2,3340,0,7,27144,411,1105,55,12,4325,810,0,6,267,2,0,0,140,6,0,1,1,55,180,219,55,3326,2,3340,0,7,27145,411
560,114,7,5011,342,0,6,375,2,0,0,140,23,4,1,1,114,264,14,114,3437,2,3340,0,4,9944,411,560,115,7,5012,342,0,6,375,2,0,0,140,23,4,1,1,115,18,267,115,3437,2,3340,0,4,9945,411
497,131,15,23461,318,0,9,161,2,1,0,140,23,85,1,1,131,162,131,131,2878,2,3340,0,12,38879,409,497,138,15,23462,318,0,9,161,2,1,0,140,23,85,1,1,138,272,32,138,2878,2,3340,0,18,8624,409
685,118,7,13813,810,0,9,285,2,1,0,140,23,4,1,1,118,120,154,118,1106,2,3340,0,4,12401,409,685,124,14,14773,810,0,9,285,2,1,0,140,23,4,1,1,124,195,242,124,1129,2,3340,0,4,13166,409
790,196,12,17574,498,0,18,613,2,0,0,140,16,54,1,7,196,271,40,196,1854,2,3340,0,21,38879,411,790,248,18,18306,498,0,18,613,2,0,0,140,16,54,1,7,248,206,26,248,1962,2,3340,0,21,15201,417
1182,139,14,15786,800,2,16,269,2,1,0,137,6,0,1,1,139,95,186,139,1555,2,3340,0,18,31455,409,1182,140,14,15786,800,2,16,269,2,1,0,137,6,0,1,1,140,241,174,140,1555,2,3340,0,18,31456,409
88,142,16,3577,66,2,9,110,2,1,0,140,8,4,1,1,142,94,184,142,3184,2,3340,0,19,35703,409,88,143,16,3577,66,2,9,110,2,1,0,140,8,4,1,1,143,160,129,143,3184,2,3340,0,19,35704,409
406,34,7,21082,262,0,9,72,2,1,0,140,23,4,0,2,34,205,254,34,446,2,3340,0,4,7456,417,406,37,7,21082,262,0,9,72,2,1,0,140,23,4,0,2,37,221,221,37,446,2,3340,0,4,7457,409
1039,75,7,23101,693,0,6,502,2,0,0,140,6,4,1,1,75,281,55,75,2584,2,3340,0,4,25216,409,1039,76,7,23101,693,0,6,502,2,0,0,140,6,4,1,1,76,22,107,76,2584,2,3340,0,4,25217,409
990,252,12,17936,656,0,6,613,1,0,0,140,24,65,0,13,252,107,197,252,3326,2,3340,0,21,27105,409,990,253,12,4325,656,0,6,613,1,0,0,140,24,65,0,13,253,154,122,253,3326,2,3340,0,21,27106,409
900,140,14,6281,585,0,6,325,2,1,0,140,6,82,1,1,140,241,174,140,3657,2,3340,0,17,18832,409,900,141,14,6238,585,0,6,325,2,1,0,140,6,82,1,1,141,95,186,141,3657,2,3340,0,17,18833,409
709,27,12,11418,810,0,6,341,2,0,0,140,23,4,1,1,27,151,120,27,989,2,3340,0,12,38879,409,709,28,12,11419,810,0,6,341,2,0,0,140,23,4,1,1,28,214,272,28,989,2,3340,0,4,12791,417
138,121,2,1773,810,2,16,521,2,1,0,140,6,13,0,1,121,120,154,121,343,2,3340,0,2,38210,409,138,122,16,9474,810,2,16,521,2,1,0,140,6,13,0,1,122,191,243,122,401,2,3340,0,2,38213,409
594,234,5,10354,364,0,6,278,1,0,0,140,15,42,1,1,234,263,262,234,842,2,3340,0,14,10120,411,594,285,5,10367,364,0,6,278,1,0,0,140,15,42,1,1,285,14,38,285,842,2,3340,0,2,12494,411
27,285,22,17873,810,2,6,200,2,0,0,140,24,52,1,13,285,14,38,285,1905,2,3340,0,8,32446,411,27,325,22,17873,810,2,6,200,2,0,0,140,24,52,1,13,325,264,14,325,1905,2,3340,0,8,32449,411
299,55,18,18018,201,1,18,613,1,0,0,140,23,65,1,13,55,180,219,55,2006,2,3340,0,21,5879,411,299,68,9,10756,201,1,18,613,1,0,0,140,23,65,1,13,68,206,26,68,2006,2,3340,0,11,2857,411
501,115,12,2391,321,1,11,613,2,0,0,37,15,52,0,13,115,18,267,115,3000,2,3340,0,14,8905,411,501,116,12,2391,321,1,11,613,2,0,0,37,15,52,0,13,116,58,20,116,3000,2,3340,0,14,38879,409
1128,250,5,301,757,0,6,346,2,0,0,140,8,4,0,13,250,41,85,250,128,2,3340,0,2,28366,417,1128,251,5,301,757,0,6,346,2,0,0,140,8,4,0,13,251,213,218,251,128,2,3340,0,2,28367,409
308,119,14,14979,810,0,6,4,2,0,0,140,23,4,1,1,119,195,242,119,2005,2,3340,0,20,3493,409,308,138,14,15018,810,0,6,4,2,0,0,140,23,4,1,1,138,272,32,138,2005,2,3340,0,20,3494,409
1051,169,12,3421,810,0,6,194,2,0,0,140,24,52,1,13,169,155,149,169,3161,2,3340,0,9,26576,409,1051,170,12,3421,810,0,6,194,2,0,0,140,24,52,1,13,170,21,285,170,3161,2,3340,0,9,26577,409
535,50,15,2751,810,0,6,154,2,0,0,140,23,44,1,1,50,258,110,50,3067,2,3340,0,18,8998,409,535,55,15,2752,810,0,6,154,2,0,0,140,23,44,1,1,55,180,219,55,3067,2,3340,0,18,8999,417
1107,23,16,2213,742,0,6,400,2,0,0,140,24,4,1,13,23,238,167,23,62,2,3340,0,19,28206,409,1107,24,16,2211,742,0,6,400,2,0,0,140,24,4,1,13,24,158,132,24,62,2,3340,0,19,28207,409
943,116,12,8419,810,0,6,613,2,0,0,140,24,52,1,13,116,58,20,116,551,2,3340,0,8,19946,409,943,117,12,8420,810,0,6,613,2,0,0,140,24,52,1,13,117,235,180,117,551,2,3340,0,8,19946,409
424,30,5,20365,810,1,6,613,2,1,0,140,5,44,1,1,30,91,193,30,2089,2,1023,0,22,5435,409,424,31,5,20374,810,1,6,613,2,1,0,140,5,44,1,1,31,116,115,31,2089,2,1160,0,22,6345,411
518,32,7,22498,810,0,6,320,2,0,0,140,23,82,1,1,32,125,0,32,2729,2,3340,0,14,38879,411,518,34,12,22385,810,0,6,320,2,0,0,140,23,82,1,1,34,205,254,34,2709,2,3340,0,14,8145,417
284,27,17,841,810,0,6,34,2,0,0,140,23,82,1,13,27,151,120,27,195,2,3340,0,9,38879,409,284,28,17,842,810,0,6,34,2,0,0,140,23,82,1,13,28,190,209,28,195,2,361,0,20,1286,411
1046,32,16,20167,699,0,6,613,2,0,0,140,24,4,1,13,32,125,0,32,2275,2,3340,0,19,24412,417,1046,33,5,2740,699,0,6,613,2,0,0,140,24,4,1,13,33,128,1,33,3061,2,3340,0,19,24416,409
428,139,14,18515,810,1,6,305,2,0,0,140,23,4,1,1,139,95,186,139,1979,2,3340,0,17,6039,409,428,147,14,18394,810,1,6,305,2,0,0,140,23,4,1,1,147,119,158,147,1979,2,3340,0,17,6040,409
956,171,12,10190,810,1,6,194,2,0,0,140,24,52,1,13,171,116,115,171,813,2,2467,0,8,20605,411,956,185,12,10190,810,1,6,194,2,0,0,140,24,52,1,13,185,205,254,185,813,2,3340,0,8,20606,417
1141,47,12,9471,768,2,6,613,2,0,0,140,1,4,1,7,47,47,109,47,400,2,3340,0,2,28765,411,1141,171,12,9471,768,2,6,613,2,0,0,140,1,4,1,7,171,116,115,171,400,2,2834,0,2,28761,411
1187,101,16,23303,804,2,16,374,1,1,0,140,6,77,1,1,101,262,213,101,2850,2,3340,0,2,34525,411,1187,106,16,23303,804,2,16,374,1,1,0,140,6,77,1,1,106,78,238,106,2850,2,3340,0,2,34526,305
905,184,7,985,810,0,6,542,2,0,0,140,6,4,1,1,184,33,45,184,232,2,3340,0,4,19411,411,905,185,12,5409,810,0,6,542,2,0,0,140,6,4,1,1,185,205,254,185,3497,2,3340,0,4,18410,417
700,96,7,11812,426,0,6,262,0,0,0,140,23,82,1,1,96,16,59,96,1059,2,3340,0,4,12983,411,700,115,7,11814,426,0,6,262,0,0,0,140,23,82,1,1,115,18,267,115,1059,2,3340,0,4,12985,411
536,183,12,2344,810,1,11,613,2,0,0,140,23,52,1,13,183,12,27,183,2998,2,3340,0,14,8641,417,536,196,12,2345,810,1,11,613,2,0,0,140,23,52,1,13,196,271,40,196,2998,2,3340,0,14,8641,411
585,28,12,4798,357,0,6,308,2,0,0,140,23,14,1,1,28,214,272,28,3404,2,3340,0,14,38879,417,585,29,12,4799,357,0,6,308,2,0,0,140,23,14,1,1,29,214,272,29,3404,2,3340,0,14,38879,409
794,139,12,9172,501,0,6,613,2,0,0,140,24,65,0,13,139,95,186,139,623,2,3340,0,21,20019,409,794,141,12,8979,501,0,6,613,2,0,0,140,24,65,0,13,141,95,186,141,623,2,3340,0,21,38879,409
904,255,5,261,589,0,9,276,2,1,0,140,6,4,0,1,255,90,252,255,125,2,3340,0,2,19196,71,904,256,5,261,589,0,9,276,2,1,0,140,6,4,0,1,256,148,123,256,125,2,3340,0,2,19197,409
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,25,12,3421,737,0,18,613,2,0,0,140,24,65,1,13,25,200,229,25,3209,2,2747,0,14,26751,409
751,35,16,15833,462,0,6,294,2,0,0,140,6,4,1,1,35,239,7,35,1564,2,3340,0,12,38879,409,751,37,16,15834,462,0,6,294,2,0,0,140,6,4,1,1,37,221,221,37,1564,2,3340,0,4,14136,409
98,117,2,3441,74,2,16,350,2,1,0,140,6,4,1,1,117,235,180,117,3165,2,3340,0,2,35590,409,98,118,2,3441,74,2,16,350,2,1,0,140,6,4,1,1,118,65,72,118,3165,2,3340,0,2,35591,411
74,76,5,2341,54,2,16,570,2,1,0,140,6,13,1,1,76,22,107,76,2923,2,3340,0,2,34805,409,74,81,5,2341,54,2,16,570,2,1,0,140,6,13,1,1,81,180,219,81,2923,2,3340,0,2,34806,411
727,29,12,13131,446,0,9,124,2,1,0,140,7,4,1,1,29,214,272,29,1260,2,3340,0,2,13354,409,727,30,12,13131,446,0,9,124,2,1,0,140,7,4,1,1,30,91,193,30,1260,2,1980,0,2,13355,409
66,285,12,24101,46,2,6,200,2,0,0,4,24,52,1,13,285,14,38,285,2669,2,3340,0,14,34198,411,66,325,12,24101,46,2,6,200,2,0,0,4,24,52,1,13,325,264,14,325,2669,2,3340,0,14,34201,411
632,147,9,8655,810,0,8,613,2,0,0,140,23,54,1,13,147,119,158,147,584,2,3340,0,11,12048,409,632,148,9,9048,810,0,8,613,2,0,0,140,23,54,1,13,148,83,248,148,584,2,3340,0,11,12049,409
553,209,5,7856,337,0,6,399,2,0,0,140,23,4,1,1,209,112,271,209,3628,2,3340,0,14,9149,411,553,234,5,7855,337,0,6,399,2,0,0,140,23,4,1,1,234,263,262,234,3628,2,3340,0,14,9149,411
430,40,9,18539,810,0,6,242,1,0,0,140,23,26,1,1,40,183,227,40,2010,2,3340,0,4,6111,411,430,46,9,18539,810,0,6,242,1,0,0,140,23,26,1,1,46,280,56,46,2010,2,3340,0,4,6112,409
1031,81,7,22143,686,0,9,587,2,1,0,140,8,4,1,13,81,180,219,81,2338,2,3340,0,4,24621,411,1031,87,7,22143,686,0,9,587,2,1,0,140,8,4,1,13,87,17,161,87,2338,2,3340,0,4,24623,409
1058,63,7,2512,810,0,9,267,2,1,0,140,6,0,0,1,63,152,121,63,3017,2,3340,0,17,26099,409,1058,66,7,2512,810,0,9,267,2,1,0,140,6,0,0,1,66,181,222,66,3017,2,3340,0,17,26099,411
953,139,14,14078,625,0,6,574,2,0,0,140,6,13,1,1,139,95,186,139,1373,2,3340,0,17,21932,409,953,140,14,14015,625,0,6,574,2,0,0,140,6,13,1,1,140,241,174,140,1373,2,3340,0,17,21933,409
54,25,12,19307,34,2,1,613,2,0,0,140,1,39,0,7,25,200,229,25,2178,2,3050,0,14,33347,409,54,26,12,19454,34,2,1,613,2,0,0,140,1,39,0,7,26,3,5,26,2178,2,3340,0,6,33348,411
610,88,12,425,368,1,11,613,2,0,0,140,23,52,1,13,88,149,126,88,143,2,3340,0,14,38879,409,610,89,12,426,368,1,11,613,2,0,0,140,23,52,1,13,89,123,282,89,143,2,3340,0,14,10971,411
373,29,16,13095,810,0,9,95,2,1,0,140,23,37,1,1,29,214,272,29,1256,2,775,0,4,3633,409,373,30,16,13090,810,0,9,95,2,1,0,140,23,37,1,1,30,91,193,30,1256,2,776,0,4,3634,409
988,55,5,16539,654,0,6,416,2,0,0,91,6,4,0,1,55,180,219,55,1667,2,3340,0,2,22814,411,988,62,5,17835,654,0,6,416,2,0,0,91,6,4,0,1,62,1,3,62,1893,2,3340,0,2,23491,411
649,100,12,22645,389,0,18,613,1,0,0,140,8,65,1,13,100,157,136,100,2758,2,3340,0,21,38879,409,649,101,12,22646,389,0,18,613,1,0,0,140,8,65,1,13,101,74,30,101,2758,2,3340,0,21,16750,417
1108,63,5,9187,743,0,9,354,1,1,0,140,8,72,1,13,63,152,121,63,652,2,3340,0,2,29354,409,1108,68,5,9187,743,0,9,354,1,1,0,140,8,72,1,13,68,219,82,68,652,2,3340,0,2,29354,411
175,115,2,9474,133,2,16,78,2,1,0,140,6,4,1,1,115,18,267,115,401,2,3340,0,2,38264,411,175,116,2,9474,133,2,16,78,2,1,0,140,6,4,1,1,116,58,20,116,401,2,3340,0,2,38265,409
1181,124,5,17171,799,2,6,110,2,0,0,140,6,4,0,1,124,261,68,124,1498,2,3340,0,2,31166,411,1181,130,5,17171,799,2,6,110,2,0,0,140,6,4,0,1,130,159,128,130,1498,2,3340,0,2,31167,409
147,26,12,6644,107,2,16,290,2,1,0,7,6,4,1,1,26,3,5,26,3726,2,3340,0,2,37122,411,147,27,12,6644,107,2,16,290,2,1,0,7,6,4,1,1,27,151,120,27,3726,2,3340,0,2,37122,409
274,68,7,13695,810,1,9,154,2,1,0,140,23,44,1,13,68,206,26,68,1332,2,3340,0,14,3851,417,274,69,7,13695,810,1,9,154,2,1,0,140,23,44,1,13,69,152,121,69,1332,2,3340,0,12,38879,409
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,25,12,10216,792,2,16,601,2,1,0,140,6,4,1,1,25,200,229,25,837,2,2892,0,14,29868,409
415,148,14,18515,810,0,6,308,2,0,0,140,23,4,1,1,148,83,248,148,1917,2,3340,0,12,5834,409,415,152,14,17944,810,0,6,308,2,0,0,140,23,4,1,1,152,263,262,152,1916,2,3340,0,12,5814,411
430,30,17,17528,810,0,6,242,1,0,0,140,23,26,1,1,30,91,193,30,2010,2,1046,0,4,5557,409,430,31,9,18538,810,0,6,242,1,0,0,140,23,26,1,1,31,116,115,31,2010,2,1067,0,4,5558,411
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,25,12,15950,810,0,6,150,2,0,0,140,23,4,1,1,25,200,229,25,1643,2,947,0,20,5017,409
1128,28,12,832,757,0,6,346,2,0,0,140,8,4,0,13,28,214,272,28,5,2,3340,0,2,28040,417,1128,29,12,832,757,0,6,346,2,0,0,140,8,4,0,13,29,214,272,29,5,2,3340,0,2,28041,409
215,68,12,5045,810,1,17,613,2,0,0,140,5,52,1,13,68,206,26,68,3439,2,3340,0,20,358,417,215,69,12,5045,810,1,17,613,2,0,0,140,5,52,1,13,69,152,121,69,3439,2,3340,0,20,38879,409
1057,43,7,22611,810,0,9,508,2,1,0,140,6,4,1,1,43,46,225,43,2748,2,3340,0,4,24837,411,1057,44,17,21148,810,0,9,508,2,1,0,140,6,4,1,1,44,202,230,44,2467,2,3340,0,4,24836,409
836,142,14,23011,810,0,9,108,2,0,0,140,6,4,1,1,142,94,184,142,2795,2,3340,0,12,38879,409,836,143,14,23011,810,0,9,108,2,0,0,140,6,4,1,1,143,160,129,143,2795,2,3340,0,12,38879,409
9,248,5,18688,8,2,9,438,2,1,0,140,6,4,0,1,248,206,26,248,1767,2,3340,0,2,32119,411,9,248,5,17938,8,2,9,438,2,1,0,140,6,4,0,1,248,206,26,248,1912,2,3340,0,2,32270,417
110,168,2,3441,81,2,9,613,2,1,0,140,24,39,1,13,168,153,150,168,3165,2,3340,0,2,35605,409,110,169,2,3441,81,2,9,613,2,1,0,140,24,39,1,13,169,155,149,169,3165,2,3340,0,2,35605,409
264,34,5,1778,182,0,9,34,2,1,0,140,23,76,1,13,34,205,254,34,6,2,3340,0,14,985,417,264,37,7,12063,182,0,9,34,2,1,0,140,23,76,1,13,37,221,221,37,1075,2,3340,0,14,1000,409
915,30,5,6387,597,0,6,187,2,0,0,103,6,4,1,1,30,91,193,30,852,2,3340,0,2,18842,409,915,35,12,6390,597,0,6,187,2,0,0,103,6,4,1,1,35,239,7,35,3678,2,3340,0,2,18844,409
219,118,14,7161,810,0,9,90,2,1,0,140,23,0,1,13,118,120,154,118,3797,2,3340,0,14,952,409,219,119,14,7139,810,0,9,90,2,1,0,140,23,0,1,13,119,195,242,119,3797,2,3340,0,14,953,409
387,113,9,11938,251,0,6,460,1,0,0,140,7,65,1,13,113,163,142,113,1067,2,3340,0,11,21227,409,387,116,12,17936,251,0,6,460,1,0,0,140,7,65,1,13,116,58,20,116,1911,2,3340,0,11,23523,409
1175,131,16,12939,793,2,6,269,2,1,0,140,6,0,1,1,131,162,131,131,1104,2,3340,0,19,30416,409,1175,135,16,12939,793,2,6,269,2,1,0,140,6,0,1,1,135,198,235,135,1104,2,3340,0,19,30416,400
178,29,12,1773,136,2,1,613,2,1,0,140,1,4,1,7,29,214,272,29,343,2,3340,0,2,38216,409,178,30,12,1774,136,2,1,613,2,1,0,140,1,4,1,7,30,91,193,30,343,2,3340,0,2,38217,409
632,87,9,1649,810,0,8,613,2,0,0,140,23,54,1,13,87,17,161,87,584,2,3340,0,11,11380,409,632,88,9,1649,810,0,8,613,2,0,0,140,23,54,1,13,88,149,126,88,584,2,3340,0,11,38879,409
975,118,7,18364,642,0,9,59,2,1,0,140,6,25,0,1,118,65,72,118,1969,2,3340,0,4,23720,411,975,121,14,18364,642,0,9,59,2,1,0,140,6,25,0,1,121,120,154,121,1969,2,3340,0,4,23721,409
805,81,7,20127,810,0,6,61,2,0,0,140,6,4,1,1,81,180,219,81,2268,2,3340,0,4,38879,411,805,87,7,20129,810,0,6,61,2,0,0,140,6,4,1,1,87,17,161,87,2268,2,3340,0,4,15798,409
343,89,7,14933,810,0,6,34,2,0,0,140,23,82,1,1,89,123,282,89,1149,2,3340,0,20,3439,411,343,96,7,14933,810,0,6,34,2,0,0,140,23,82,1,1,96,16,59,96,1149,2,3340,0,20,3440,411
688,37,17,10050,418,0,9,98,2,1,0,51,7,4,0,1,37,221,221,37,689,2,3340,0,4,12216,409,688,38,17,10050,418,0,9,98,2,1,0,51,7,4,0,1,38,104,198,38,689,2,3340,0,4,12217,409
1064,142,14,23497,810,0,6,474,2,0,0,140,6,45,1,1,142,94,184,142,2890,2,3340,0,17,25784,409,1064,143,14,23497,810,0,6,474,2,0,0,140,6,45,1,1,143,160,129,143,2890,2,3340,0,17,25785,409
660,89,5,10493,398,0,6,262,2,0,0,140,23,82,1,1,89,123,282,89,861,2,3340,0,2,12511,411,660,96,5,10494,398,0,6,262,2,0,0,140,23,82,1,1,96,16,59,96,861,2,3340,0,2,12512,411
1054,43,12,20779,810,0,6,194,2,0,0,140,24,52,1,13,43,46,225,43,2401,2,3340,0,8,24771,411,1054,44,12,20779,810,0,6,194,2,0,0,140,24,52,1,13,44,202,230,44,2401,2,3340,0,8,24768,409
1050,121,14,23497,703,0,9,459,2,1,0,140,6,72,1,1,121,120,154,121,2890,2,3340,0,4,25739,409,1050,122,14,23501,703,0,9,459,2,1,0,140,6,72,1,1,122,191,243,122,2890,2,3340,0,17,25752,409
55,117,16,2642,35,2,16,435,2,1,0,102,6,72,1,1,117,235,180,117,3038,2,3340,0,19,35234,409,55,118,16,2642,35,2,16,435,2,1,0,102,6,72,1,1,118,65,72,118,3038,2,3340,0,19,35235,411
66,81,12,24101,46,2,6,200,2,0,0,4,24,52,1,13,81,180,219,81,2669,2,3340,0,14,34197,411,66,88,12,24101,46,2,6,200,2,0,0,4,24,52,1,13,88,149,126,88,2669,2,3340,0,14,34199,409
80,131,16,2642,810,2,6,73,2,0,0,140,6,4,1,1,131,162,131,131,3038,2,3340,0,19,35251,409,80,135,16,2642,810,2,6,73,2,0,0,140,6,4,1,1,135,198,235,135,3038,2,3340,0,19,35251,400
582,183,7,1526,354,0,6,85,2,0,0,140,23,4,1,13,183,12,27,183,308,2,3340,0,14,9835,417,582,196,12,4761,354,0,6,85,2,0,0,140,23,4,1,13,196,271,40,196,3403,2,3340,0,14,9835,411
62,143,14,23603,42,2,16,228,2,1,0,140,6,4,0,1,143,160,129,143,2904,2,3340,0,2,34708,409,62,171,12,20171,42,2,16,228,2,1,0,140,6,4,0,1,171,116,115,171,2276,2,3075,0,2,33628,411
381,249,7,18437,810,0,9,596,1,1,0,140,23,10,1,1,249,268,261,249,1985,2,3340,0,4,6082,400,381,251,7,18438,810,0,9,596,1,1,0,140,23,10,1,1,251,213,218,251,1985,2,3340,0,4,6083,409
638,138,14,9718,810,0,6,387,2,0,0,140,23,4,1,1,138,272,32,138,438,2,3340,0,17,11651,409,638,139,14,9908,810,0,6,387,2,0,0,140,23,4,1,1,139,95,186,139,438,2,3340,0,17,11652,409
999,121,5,18291,661,0,6,389,2,0,0,140,6,13,0,1,121,120,154,121,1957,2,3340,0,2,23646,409,999,122,14,18364,661,0,6,389,2,0,0,140,6,13,0,1,122,191,243,122,1957,2,3340,0,2,23648,409
738,285,7,17114,452,0,6,98,2,0,0,140,7,4,0,1,285,14,38,285,1732,2,3340,0,4,14536,411,738,325,7,17116,452,0,6,98,2,0,0,140,7,4,0,1,325,264,14,325,1732,2,3340,0,4,14539,411
1073,248,5,3421,715,0,9,121,2,1,0,140,8,25,0,7,248,206,26,248,3161,2,3340,0,2,26588,411,1073,249,5,3421,715,0,9,121,2,1,0,140,8,25,0,7,249,268,261,249,3161,2,3340,0,2,26589,400
1193,130,5,17171,810,2,6,112,2,0,0,140,6,4,1,1,130,159,128,130,1498,2,3340,0,2,31208,409,1193,131,16,15786,810,2,6,112,2,0,0,140,6,4,1,1,131,162,131,131,1555,2,3340,0,19,31427,409
139,249,18,1011,100,2,7,613,2,1,0,140,4,30,0,7,249,268,261,249,238,2,3340,0,10,37879,400,139,250,18,1011,100,2,7,613,2,1,0,140,4,30,0,7,250,41,85,250,238,2,3340,0,10,37880,417
314,68,13,12885,213,0,9,44,2,1,0,140,23,83,1,1,68,206,26,68,803,2,3340,0,20,2692,417,314,69,13,12885,213,0,9,44,2,1,0,140,23,83,1,1,69,152,121,69,803,2,3340,0,12,38879,409
545,183,17,2443,810,1,19,613,2,0,0,140,1,44,1,7,183,12,27,183,3006,2,3340,0,22,8933,417,545,375,17,2442,810,1,19,613,2,0,0,140,1,44,1,7,375,133,270,375,3006,2,3340,0,22,38879,411
1097,248,5,7878,733,0,6,104,2,0,0,140,24,4,0,13,248,206,26,248,3630,2,3340,0,2,27480,417,1097,249,5,4325,733,0,6,104,2,0,0,140,24,4,0,13,249,268,261,249,3326,2,3340,0,2,27091,400
1077,140,14,2711,719,0,6,298,2,0,0,140,6,4,1,1,140,241,174,140,3057,2,3340,0,17,26196,409,1077,141,14,2711,719,0,6,298,2,0,0,140,6,4,1,1,141,95,186,141,3057,2,3340,0,17,26197,409
